,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,main_emotion,emotion,negative_emotion
2775,split,3,1.4066666666666665,0.0,0.0,3.9466666666666668,2.8066666666666666,51.63666666666666,6,posemo,posemo,anger
2776,fraternity,3,2.2933333333333334,2.2933333333333334,0.0,1.7533333333333332,4.58,33.193333333333335,6,anger,negemo,anger
2777,hooker,3,3.0,0.0,0.0,5.419999999999999,3.0,62.346666666666664,6,posemo,posemo,anger
2778,hoax,3,2.63,0.0,0.0,1.7533333333333332,2.63,18.016666666666666,6,anger,negemo,anger
2779,theyre,3,0.0,1.7299999999999998,4.256666666666667,1.7299999999999998,5.986666666666667,1.7700000000000002,6,anx,negemo,anx
2780,rightly,3,1.7533333333333332,1.1500000000000001,0.0,3.926666666666667,4.053333333333334,33.666666666666664,6,anger,negemo,anger
2781,braver,3,0.7400000000000001,0.7933333333333333,1.11,2.643333333333333,2.643333333333333,25.77,6,posemo,posemo,anx
2782,awkwardly,3,0.8766666666666666,0.0,0.0,4.446666666666666,1.7533333333333332,66.2,6,posemo,posemo,anger
2783,ad,3,1.3333333333333333,0.0,0.0,6.766666666666666,2.92,50.18,6,posemo,posemo,anger
2784,ie,3,1.61,0.0,0.9533333333333333,0.9533333333333333,2.563333333333333,10.726666666666667,6,anger,negemo,anger
2785,facing,3,1.8033333333333335,0.0,0.0,1.5866666666666667,1.8033333333333335,40.86,6,anger,negemo,anger
2786,dean,3,1.2833333333333334,0.0,0.98,2.5,2.263333333333333,33.92,6,posemo,posemo,anger
2787,dawn,3,6.45,0.0,0.0,5.710000000000001,6.45,39.723333333333336,6,anger,negemo,anger
2788,emotion,3,1.6766666666666667,3.0866666666666664,0.9,3.48,6.436666666666667,2.2733333333333334,6,sad,negemo,sad
2789,distraction,3,1.11,0.0,0.71,0.0,5.963333333333334,2.1166666666666667,6,anger,negemo,anger
2790,awe,3,0.0,0.7566666666666667,0.0,10.976666666666667,2.236666666666667,97.58333333333333,6,posemo,posemo,sad
2791,woodward,3,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,posemo,anger
2792,lacrosse,3,6.136666666666667,0.0,0.0,0.0,6.136666666666667,2.316666666666667,6,anger,negemo,anger
2793,duke,3,6.136666666666667,0.0,0.0,0.0,6.136666666666667,2.316666666666667,6,anger,negemo,anger
2794,mysteriously,3,1.4800000000000002,0.0,0.0,1.42,2.9633333333333334,39.93,6,anger,negemo,anger
2795,certificate,3,1.6666666666666667,0.0,0.8333333333333334,0.0,2.5,17.513333333333332,6,anger,negemo,anger
2796,supremacy,3,2.2666666666666666,0.68,0.0,3.5,2.9466666666666668,39.68333333333333,6,posemo,posemo,anger
2797,wrestle,3,1.11,0.0,1.5866666666666667,2.223333333333333,4.603333333333333,33.666666666666664,6,anx,negemo,anx
2798,captain,3,2.0833333333333335,1.04,1.3066666666666666,1.3066666666666666,5.473333333333334,17.513333333333332,6,anger,negemo,anger
2799,wreck,3,0.0,0.0,0.0,3.7999999999999994,4.593333333333333,18.283333333333335,6,anger,negemo,anger
2800,jackass,3,4.456666666666666,1.1500000000000001,0.0,6.706666666666667,7.906666666666667,33.86333333333334,6,anger,negemo,anger
2801,channel,3,3.47,0.0,0.0,1.8533333333333333,3.47,33.42333333333333,6,anger,negemo,anger
2802,aggressor,3,3.533333333333333,0.0,0.0,1.6466666666666665,5.81,2.3266666666666667,6,anger,negemo,anger
2803,trained,3,4.153333333333333,1.75,0.0,4.896666666666666,6.56,10.840000000000002,6,anger,negemo,anger
2804,tantrum,3,3.0666666666666664,0.71,0.0,0.7400000000000001,4.52,1.5033333333333332,6,anger,negemo,anger
2805,satanic,3,0.0,0.0,0.6666666666666666,0.6666666666666666,1.8566666666666667,17.513333333333332,6,anx,negemo,anx
2806,population,3,1.5899999999999999,1.6266666666666667,1.4799999999999998,1.4433333333333334,5.47,10.096666666666666,6,sad,negemo,sad
2807,item,3,1.4866666666666666,0.0,0.0,3.676666666666667,3.4933333333333336,39.93,6,posemo,posemo,anger
2808,neck,3,1.39,0.0,0.0,1.11,3.473333333333333,37.10333333333333,6,anger,negemo,anger
2809,aspect,3,0.7766666666666667,0.0,0.0,3.8066666666666666,0.7766666666666667,50.18,6,posemo,posemo,anger
2810,sadness,3,4.703333333333333,6.253333333333334,0.0,5.476666666666667,12.103333333333333,1.0,6,sad,negemo,sad
2811,squeeze,3,1.8800000000000001,0.0,0.0,1.96,1.8800000000000001,35.82666666666666,6,posemo,posemo,anger
2812,german,3,2.78,0.0,0.0,1.0766666666666667,4.166666666666667,28.406666666666666,6,anger,negemo,anger
2813,receipt,3,2.4066666666666667,0.0,0.0,3.8733333333333335,3.5566666666666666,38.17666666666667,6,posemo,posemo,anger
2814,contempt,3,4.053333333333334,0.0,0.0,0.8766666666666666,4.793333333333333,9.56,6,anger,negemo,anger
2815,equation,3,0.0,0.7233333333333333,1.95,1.39,4.683333333333334,2.0433333333333334,6,anx,negemo,anx
2816,charade,3,0.0,0.0,0.0,2.606666666666667,0.0,65.66333333333334,6,posemo,posemo,anger
2817,license,3,2.856666666666667,0.6933333333333334,0.8333333333333334,0.0,7.656666666666666,1.0,6,anger,negemo,anger
2818,taking,3,3.546666666666667,0.0,1.4333333333333333,0.71,6.446666666666666,9.256666666666666,6,anger,negemo,anger
2819,brigade,3,1.5866666666666667,0.0,0.0,1.5866666666666667,1.5866666666666667,25.77,6,posemo,posemo,anger
2820,twenty,3,2.223333333333333,0.0,0.7400000000000001,0.9266666666666666,2.223333333333333,34.589999999999996,6,anger,negemo,anger
2821,snivel,3,2.38,1.2333333333333334,0.0,5.573333333333333,7.956666666666666,17.513333333333332,6,anger,negemo,anger
2822,ordinary,3,1.7633333333333334,0.7233333333333333,1.4466666666666665,0.0,5.386666666666667,1.14,6,anger,negemo,anger
2823,sky,3,2.703333333333333,0.9,0.0,0.9,4.503333333333333,17.513333333333332,6,anger,negemo,anger
2824,willie,3,0.0,0.0,0.0,1.5166666666666666,2.9633333333333334,32.26,6,anger,negemo,anger
2825,si,3,5.206666666666666,0.0,0.68,2.0833333333333335,7.97,9.256666666666666,6,anger,negemo,anger
2826,opponent,3,5.87,0.7766666666666667,0.7933333333333333,5.286666666666667,9.27,24.189999999999998,6,anger,negemo,anger
2827,bipartisan,3,5.043333333333334,0.0,0.0,0.0,7.423333333333335,1.0766666666666667,6,anger,negemo,anger
2828,journey,3,3.516666666666667,0.7400000000000001,0.0,10.316666666666666,6.4799999999999995,41.92333333333333,6,posemo,posemo,anger
2829,despise,3,5.033333333333333,0.6066666666666667,0.7233333333333333,2.4466666666666668,7.09,9.256666666666666,6,anger,negemo,anger
2830,retaliation,3,2.5766666666666667,0.0,1.7333333333333332,1.01,6.886666666666667,9.256666666666666,6,anger,negemo,anger
2831,crunch,3,0.0,0.0,0.0,2.9,1.45,48.38333333333333,6,posemo,posemo,anger
2832,condescend,3,1.2333333333333334,0.0,0.0,2.7833333333333337,1.2333333333333334,48.943333333333335,6,posemo,posemo,anger
2833,ideology,3,1.7066666666666668,1.7066666666666668,0.0,4.086666666666667,3.42,34.800000000000004,6,posemo,posemo,anger
2834,afford,3,1.11,1.96,0.0,2.67,4.183333333333334,30.946666666666662,6,sad,negemo,sad
2835,detailed,3,0.71,0.8533333333333334,0.71,2.2733333333333334,2.2733333333333334,32.063333333333325,6,posemo,posemo,sad
2836,collect,3,1.3333333333333333,0.0,0.9,1.6233333333333333,2.956666666666667,17.513333333333332,6,anger,negemo,anger
2837,testament,3,2.776666666666667,0.0,0.9266666666666666,4.076666666666667,4.986666666666666,33.666666666666664,6,anger,negemo,anger
2838,bucket,3,0.0,0.0,0.9533333333333333,2.776666666666667,3.81,41.92333333333333,6,anx,negemo,anx
2839,vehicle,3,3.033333333333333,1.5133333333333334,0.0,0.7566666666666667,6.816666666666666,9.256666666666666,6,anger,negemo,anger
2840,demeanor,3,1.45,1.0766666666666667,1.8699999999999999,1.5166666666666666,8.786666666666667,1.7700000000000002,6,anx,negemo,anx
2841,legacy,3,0.7766666666666667,1.19,2.38,2.38,5.896666666666666,9.256666666666666,6,anx,negemo,anx
2842,bomb,3,0.71,0.0,0.0,2.103333333333333,2.78,40.126666666666665,6,anger,negemo,anger
2843,jean,3,0.0,0.9533333333333333,0.0,2.143333333333333,0.9533333333333333,46.24666666666667,6,posemo,posemo,sad
2844,bow,3,0.0,0.0,0.68,2.3066666666666666,0.68,56.23666666666667,6,posemo,posemo,anx
2845,gas,3,2.75,0.0,0.0,4.083333333333333,3.4166666666666665,40.62,6,posemo,posemo,anger
2846,relentlessly,3,2.8699999999999997,0.0,0.0,2.84,4.286666666666666,23.459999999999997,6,anger,negemo,anger
2847,untouchable,3,0.0,0.0,0.0,5.3933333333333335,0.7766666666666667,73.17333333333333,6,posemo,posemo,anger
2848,finale,3,2.7000000000000006,0.0,0.0,5.25,3.4766666666666666,56.53333333333333,6,posemo,posemo,anger
2849,dislike,3,5.266666666666667,0.0,0.0,3.043333333333333,8.12,1.3633333333333333,6,anger,negemo,anger
2850,minimal,3,2.3266666666666667,0.0,1.45,4.94,4.55,34.71,6,posemo,posemo,anger
2851,unreported,3,2.7133333333333334,0.0,0.0,0.0,3.9500000000000006,9.256666666666666,6,anger,negemo,anger
2852,angle,3,0.7233333333333333,0.7233333333333333,0.0,1.45,1.45,25.77,6,posemo,posemo,anger
2853,patient,3,6.2,0.0,0.0,3.356666666666667,7.753333333333334,33.33,6,anger,negemo,anger
2854,brilliance,3,0.0,1.1500000000000001,0.0,7.153333333333333,6.006666666666667,45.803333333333335,6,posemo,posemo,sad
2855,nonsensical,3,1.7533333333333332,0.8766666666666666,0.0,4.483333333333333,5.363333333333333,18.016666666666666,6,anger,negemo,anger
2856,disappointed,3,0.0,3.856666666666667,0.0,1.0766666666666667,3.856666666666667,9.256666666666666,6,sad,negemo,sad
2857,upside,3,4.2,1.5333333333333332,0.0,0.68,7.923333333333333,2.2533333333333334,6,anger,negemo,anger
2858,percent,3,0.8333333333333334,0.0,0.0,3.5700000000000003,4.353333333333333,34.15,6,anger,negemo,anger
2859,crooked,3,1.5566666666666666,0.7233333333333333,0.0,1.6666666666666667,4.673333333333333,9.886666666666667,6,anger,negemo,anger
2860,forcefully,3,0.71,0.0,0.71,1.2733333333333332,2.69,17.513333333333332,6,anger,negemo,anger
2861,contrast,3,8.723333333333333,0.0,3.703333333333333,1.2333333333333334,17.650000000000002,1.0,6,anger,negemo,anger
2862,torment,3,9.393333333333333,0.0,0.0,0.8333333333333334,10.503333333333332,24.856666666666666,6,anger,negemo,anger
2863,strive,3,3.53,1.39,0.0,4.183333333333333,5.613333333333333,33.666666666666664,6,anger,negemo,anger
2864,disgustingly,3,0.0,0.0,2.223333333333333,5.5566666666666675,13.653333333333334,9.256666666666666,6,anx,negemo,anx
2865,kept,3,1.55,0.0,0.0,1.55,1.55,25.77,6,posemo,posemo,anger
2866,gut,3,2.0,2.1666666666666665,0.6666666666666666,0.0,6.333333333333333,1.0,6,sad,negemo,sad
2867,accelerate,3,0.0,0.0,0.0,9.386666666666667,0.0,98.25333333333333,6,posemo,posemo,anger
2868,elevate,3,2.313333333333333,0.0,0.0,1.6466666666666665,2.98,17.513333333333332,6,anger,negemo,anger
2869,nephew,3,5.646666666666667,1.39,0.0,2.223333333333333,7.036666666666668,31.506666666666664,6,anger,negemo,anger
2870,matriarchy,3,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,posemo,anger
2871,mistaken,3,0.9533333333333333,1.01,0.0,1.9633333333333332,5.510000000000001,1.5,6,sad,negemo,sad
2872,rot,3,3.936666666666666,0.6933333333333334,0.6933333333333334,0.8766666666666666,5.423333333333333,1.5033333333333332,6,anger,negemo,anger
2873,admiration,3,6.423333333333333,0.0,0.7766666666666667,9.49,7.196666666666666,62.93666666666667,6,posemo,posemo,anger
2874,vindication,3,0.7400000000000001,0.0,1.36,5.803333333333334,4.323333333333333,41.92333333333333,6,posemo,posemo,anx
2875,document,3,0.0,0.0,0.0,5.56,0.0,98.27,6,posemo,posemo,anger
2876,discriminate,3,0.0,0.0,0.0,1.2333333333333334,2.47,17.513333333333332,6,anger,negemo,anger
2877,unaware,3,1.2833333333333334,0.0,0.0,4.56,2.5900000000000003,62.11666666666667,6,posemo,posemo,anger
2878,default,3,2.1166666666666667,0.0,0.0,2.89,3.16,50.656666666666666,6,anger,negemo,anger
2879,blur,3,2.4,0.0,0.7933333333333333,0.0,3.9866666666666664,9.953333333333333,6,anger,negemo,anger
2880,abroad,3,3.7866666666666666,1.39,0.0,10.340000000000002,7.576666666666667,67.99666666666667,6,posemo,posemo,anger
2881,cancer,3,4.013333333333333,0.0,1.7533333333333332,2.61,6.673333333333333,1.4333333333333333,6,anger,negemo,anger
2882,root,3,5.376666666666666,0.0,0.0,0.0,7.900000000000001,9.256666666666666,6,anger,negemo,anger
2883,council,3,0.8766666666666666,0.0,0.0,0.0,0.8766666666666666,18.016666666666666,6,anger,negemo,anger
2884,solely,3,3.3200000000000003,0.0,1.5166666666666666,1.5933333333333335,5.6933333333333325,23.25,6,anger,negemo,anger
2885,firmly,3,0.0,1.1500000000000001,0.0,5.043333333333333,2.6,63.0,6,posemo,posemo,sad
2886,wicked,3,8.4,1.39,0.0,6.876666666666666,9.790000000000001,56.61333333333332,6,anger,negemo,anger
2887,indignation,3,1.6266666666666667,0.0,0.8133333333333334,4.523333333333333,5.336666666666666,18.209999999999997,6,anger,negemo,anger
2888,bud,3,1.01,0.0,0.0,5.3500000000000005,2.813333333333333,65.42333333333333,6,posemo,posemo,anger
2889,seminar,3,5.87,0.0,0.0,3.5433333333333334,5.87,17.513333333333332,6,anger,negemo,anger
2890,editorial,3,0.9533333333333333,0.0,0.0,0.9533333333333333,1.7666666666666666,18.209999999999997,6,anger,negemo,anger
2891,douche,3,2.5633333333333335,1.7533333333333332,0.0,4.623333333333333,4.316666666666666,40.86,6,posemo,posemo,anger
2892,scenario,3,2.1266666666666665,0.0,0.0,0.6933333333333334,4.21,9.256666666666666,6,anger,negemo,anger
2893,resort,3,4.836666666666667,0.0,0.0,1.2833333333333334,6.116666666666667,2.3866666666666667,6,anger,negemo,anger
2894,crook,3,0.0,0.0,0.0,3.5533333333333332,3.14,34.36333333333334,6,posemo,posemo,anger
2895,shorten,3,2.31,0.0,0.0,3.4466666666666668,3.4599999999999995,34.71,6,anger,negemo,anger
2896,resolve,3,1.11,0.0,0.0,6.5566666666666675,1.11,93.43333333333334,6,posemo,posemo,anger
2897,plate,3,2.026666666666667,0.0,0.8766666666666666,5.2,2.9033333333333338,50.18,6,posemo,posemo,anger
2898,rethink,3,1.42,0.0,0.0,3.643333333333333,1.42,62.19666666666666,6,posemo,posemo,anger
2899,derange,3,2.3333333333333335,0.0,1.5933333333333335,2.3333333333333335,5.863333333333333,1.5666666666666667,6,anger,negemo,anger
2900,imbalance,3,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.9566666666666668,3.223333333333333,38.43,6,anx,negemo,anx
2901,naturally,3,1.5,0.0,0.0,1.3333333333333333,2.893333333333333,22.736666666666665,6,anger,negemo,anger
2902,thrive,3,3.073333333333333,4.303333333333334,1.3333333333333333,1.3333333333333333,9.36,2.1866666666666665,6,sad,negemo,sad
2903,molest,3,1.8666666666666665,0.0,0.0,7.506666666666667,6.113333333333333,41.92333333333333,6,posemo,posemo,anger
2904,bash,3,5.963333333333334,0.0,0.0,2.186666666666667,9.516666666666666,1.01,6,anger,negemo,anger
2905,disorder,3,2.6466666666666665,0.0,0.0,5.609999999999999,2.6466666666666665,50.18,6,posemo,posemo,anger
2906,informed,3,3.08,1.04,0.0,2.5900000000000003,4.123333333333334,32.57,6,anger,negemo,anger
2907,mode,3,0.7766666666666667,0.0,0.7766666666666667,1.36,2.91,17.513333333333332,6,anger,negemo,anger
2908,shamed,3,0.8133333333333334,1.9233333333333331,2.2099999999999995,0.64,5.59,1.9100000000000001,6,anx,negemo,anx
2909,worthless,3,4.736666666666667,5.7366666666666655,0.64,1.5666666666666664,11.756666666666666,1.0,6,sad,negemo,sad
2910,endless,3,0.0,0.8533333333333334,1.5933333333333335,6.080000000000001,4.16,42.49,6,posemo,posemo,anx
2911,produce,3,2.38,1.7533333333333332,0.7400000000000001,2.3266666666666667,5.666666666666667,9.256666666666666,6,anger,negemo,anger
2912,muller,3,4.76,0.0,0.0,3.1733333333333333,6.346666666666667,9.256666666666666,6,anger,negemo,anger
2913,wed,3,1.4800000000000002,4.763333333333333,0.0,1.4800000000000002,6.243333333333333,17.513333333333332,6,sad,negemo,sad
2914,poof,3,1.6666666666666667,0.0,0.0,2.54,2.5,49.42666666666667,6,posemo,posemo,anger
2915,hum,3,0.0,0.8333333333333334,0.0,0.8133333333333334,1.6466666666666665,18.143333333333334,6,sad,negemo,sad
2916,accordingly,3,0.8533333333333334,0.7766666666666667,1.55,2.4033333333333338,4.89,10.096666666666666,6,anx,negemo,anx
2917,disappointment,3,3.296666666666667,3.2733333333333334,0.0,1.6866666666666668,8.26,1.6300000000000001,6,anger,negemo,anger
2918,legitimately,3,2.4066666666666667,1.6666666666666667,1.6666666666666667,5.0,4.816666666666666,35.56333333333333,6,posemo,posemo,anger
2919,starter,3,1.2333333333333334,0.0,1.2333333333333334,1.2333333333333334,2.47,17.513333333333332,6,anger,negemo,anger
2920,unverifiable,3,1.7766666666666666,0.0,0.68,4.04,3.1366666666666667,42.46333333333333,6,posemo,posemo,anger
2921,shadow,3,0.9533333333333333,0.0,0.0,3.6966666666666668,1.88,49.876666666666665,6,posemo,posemo,anger
2922,stall,3,2.0366666666666666,0.0,0.0,2.936666666666667,4.26,34.20666666666666,6,anger,negemo,anger
2923,familiar,3,0.7766666666666667,0.0,0.0,1.55,1.5333333333333332,33.03333333333333,6,posemo,posemo,anger
2924,degradation,3,3.4933333333333336,0.9533333333333333,0.0,0.8333333333333334,6.993333333333333,1.6300000000000001,6,anger,negemo,anger
2925,footage,3,1.9433333333333334,0.0,0.0,0.9533333333333333,1.9433333333333334,27.5,6,anger,negemo,anger
2926,disrupt,3,3.61,0.0,0.7933333333333333,1.5866666666666667,5.936666666666667,1.0,6,anger,negemo,anger
2927,demean,3,2.356666666666667,0.0,0.0,5.646666666666666,6.62,41.92333333333333,6,anger,negemo,anger
2928,boom,3,0.7233333333333333,1.5166666666666666,0.0,5.12,2.243333333333333,65.11333333333333,6,posemo,posemo,sad
2929,scratch,3,1.8033333333333335,1.01,0.0,3.1199999999999997,3.606666666666667,46.44,6,anger,negemo,anger
2930,institute,3,2.4933333333333336,0.0,0.0,2.1300000000000003,3.8833333333333333,17.513333333333332,6,anger,negemo,anger
2931,convinced,3,1.7533333333333332,0.9266666666666666,0.0,2.1733333333333333,2.6799999999999997,34.03,6,anger,negemo,anger
2932,disturbed,3,1.71,0.0,4.44,4.579999999999999,6.1499999999999995,33.42333333333333,6,anx,negemo,anx
2933,swim,3,6.763333333333333,0.0,3.9033333333333338,5.64,13.329999999999998,32.60333333333333,6,anger,negemo,anger
2934,instill,3,0.0,0.0,0.7566666666666667,11.263333333333334,1.5166666666666666,97.58333333333333,6,posemo,posemo,anx
2935,bullet,3,2.776666666666667,0.6933333333333334,0.0,4.166666666666667,3.473333333333333,41.92333333333333,6,posemo,posemo,anger
2936,haunt,3,1.45,0.0,0.0,1.45,2.0466666666666664,19.23,6,anger,negemo,anger
2937,thy,3,2.9600000000000004,0.0,0.0,2.9600000000000004,3.626666666666667,18.83,6,anger,negemo,anger
2938,donation,3,1.42,0.0,0.9,3.026666666666667,3.6933333333333334,18.830000000000002,6,anger,negemo,anger
2939,valuable,3,0.0,0.0,0.0,10.473333333333334,0.6533333333333333,74.59,6,posemo,posemo,anger
2940,enrage,3,5.79,0.0,0.9,1.5533333333333335,6.69,9.256666666666666,6,anger,negemo,anger
2941,ton,3,2.4966666666666666,1.7533333333333332,0.0,1.0766666666666667,6.376666666666668,9.256666666666666,6,anger,negemo,anger
2942,grotesque,3,5.29,1.39,1.39,0.0,9.653333333333334,1.0,6,anger,negemo,anger
2943,citizen,3,2.0066666666666664,0.0,0.0,1.8366666666666667,2.5933333333333333,18.423333333333332,6,anger,negemo,anger
2944,insulting,3,6.633333333333333,0.8333333333333334,4.483333333333333,2.8333333333333335,12.193333333333333,21.896666666666665,6,anger,negemo,anger
2945,retirement,3,0.7766666666666667,1.19,0.0,2.3266666666666667,1.9666666666666668,40.68666666666667,6,posemo,posemo,sad
2946,homeless,3,1.45,0.0,0.7766666666666667,0.6666666666666666,2.2266666666666666,22.736666666666665,6,anger,negemo,anger
2947,vital,3,1.01,0.0,0.0,5.303333333333334,2.02,80.94,6,posemo,posemo,anger
2948,print,3,0.0,0.6533333333333333,0.0,2.4566666666666666,1.3066666666666666,42.97333333333333,6,posemo,posemo,sad
2949,skirt,3,4.593333333333333,0.6533333333333333,0.0,0.6533333333333333,8.51,2.3866666666666667,6,anger,negemo,anger
2950,moon,3,2.5633333333333335,0.0,0.0,7.466666666666666,2.5633333333333335,66.33333333333333,6,posemo,posemo,anger
2951,establish,3,0.71,0.7566666666666667,0.0,2.1266666666666665,1.4666666666666668,40.839999999999996,6,posemo,posemo,sad
2952,authority,3,0.0,0.0,1.01,3.0933333333333333,1.01,50.18,6,posemo,posemo,anx
2953,retribution,3,2.28,0.8133333333333334,1.39,0.0,5.873333333333332,1.6966666666666665,6,anger,negemo,anger
2954,evolve,3,5.026666666666666,0.0,0.0,1.8533333333333333,5.95,9.62,6,anger,negemo,anger
2955,inequality,3,2.5633333333333335,0.0,0.0,0.0,7.6933333333333325,17.513333333333332,6,anger,negemo,anger
2956,divert,3,4.036666666666666,0.0,0.0,0.0,5.793333333333333,1.6300000000000001,6,anger,negemo,anger
2957,discrepancy,3,0.0,0.0,0.0,2.18,0.0,60.870000000000005,6,posemo,posemo,anger
2958,listening,3,1.7533333333333332,0.0,0.0,1.3333333333333333,5.263333333333333,39.303333333333335,6,anger,negemo,anger
2959,phase,3,0.0,0.64,0.64,1.71,3.0133333333333336,25.71666666666667,6,sad,negemo,sad
2960,ludicrous,3,6.079999999999999,0.7566666666666667,1.2833333333333334,2.8000000000000003,9.633333333333335,1.1966666666666665,6,anger,negemo,anger
